# Audio data: 120064 samples
# Sample rate: 32000 Hz
# Sample width: 16 bits
# Format: sample_number, value
96053, 33757
96054, 32768
96055, 33662
96056, 32768
96057, 33564
96058, 32768
96059, 33467
96060, 32768
96061, 33382
96062, 32768
96063, 33318
96064, 32768
96065, 33272
96066, 32768
96067, 33248
96068, 32768
96069, 33252
96070, 32768
96071, 33272
96072, 32768
96073, 33318
96074, 32768
96075, 33383
96076, 32768
96077, 33454
96078, 32768
96079, 33533
96080, 32768
96081, 33608
96082, 32768
96083, 33675
96084, 32768
96085, 33731
96086, 32768
96087, 33766
96088, 32768
96089, 33777
96090, 32768
96091, 33766
96092, 32768
96093, 33728
96094, 32768
96095, 33667
96096, 32768
96097, 33578
96098, 32768
96099, 33479
96100, 32768
96101, 33381
96102, 32768
96103, 33281
96104, 32768
96105, 33185
96106, 32768
96107, 33110
96108, 32768
96109, 33047
96110, 32768
96111, 33003
96112, 32768
96113, 32989
96114, 32768
96115, 32997
96116, 32768
96117, 33034
96118, 32768
96119, 33098
96120, 32768
96121, 33173
96122, 32768
96123, 33249
96124, 32768
96125, 33332
96126, 32768
96127, 33402
96128, 32768
96129, 33455
96130, 32768
96131, 33497
96132, 32768
96133, 33518
96134, 32768
96135, 33507
96136, 32768
96137, 33470
96138, 32768
96139, 33408
96140, 32768
96141, 33325
96142, 32768
96143, 33227
96144, 32768
96145, 33125
96146, 32768
96147, 33025
96148, 32768
96149, 32919
96150, 32768
96151, 32839
96152, 32768
96153, 32768
96154, 32768
96155, 32720
96156, 32768
96157, 32707
96158, 32768
96159, 32714
96160, 32768
96161, 32747
96162, 32768
96163, 32801
96164, 32768
96165, 32867
96166, 32768
96167, 32947
96168, 32768
96169, 33026
96170, 32768
96171, 33101
96172, 32768
96173, 33171
96174, 32768
96175, 33222
96176, 32768
96177, 33254
96178, 32768
96179, 33257
96180, 32768
96181, 33232
96182, 32768
96183, 33186
96184, 32768
96185, 33112
96186, 32768
96187, 33020
96188, 32768
96189, 32925
96190, 32768
96191, 32822
96192, 32768
96193, 32725
96194, 32768
96195, 32643
96196, 32768
96197, 32572
96198, 32768
96199, 32524
96200, 32768
96201, 32501
96202, 32768
96203, 32493
96204, 32768
96205, 32513
96206, 32768
96207, 32564
96208, 32768
96209, 32625
96210, 32768
96211, 32701
96212, 32768
96213, 32787
96214, 32768
96215, 32869
96216, 32768
96217, 32935
96218, 32768
96219, 32995
96220, 32768
96221, 33033
96222, 32768
96223, 33052
96224, 32768
96225, 33047
96226, 32768
96227, 33012
96228, 32768
96229, 32950
96230, 32768
96231, 32870
96232, 32768
96233, 32770
96234, 32768
96235, 32663
96236, 32768
96237, 32566
96238, 32768
96239, 32466
96240, 32768
96241, 32384
96242, 32768
96243, 32320
96244, 32768
96245, 32270
96246, 32768
96247, 32253
96248, 32768
96249, 32260
96250, 32768
96251, 32292
96252, 32768
96253, 32357
96254, 32768
96255, 32431
96256, 32768
96257, 32957
96258, 32768
96259, 33054
96260, 32768
96261, 33121
96262, 32768
96263, 33151
96264, 32768
96265, 33153
96266, 32768
96267, 33117
96268, 32768
96269, 33057
96270, 32768
96271, 32972
96272, 32768
96273, 32863
96274, 32768
96275, 32752
96276, 32768
96277, 32643
96278, 32768
96279, 32534
96280, 32768
96281, 32441
96282, 32768
96283, 32378
96284, 32768
96285, 32334
96286, 32768
96287, 32318
96288, 32768
96289, 32332
96290, 32768
96291, 32366
96292, 32768
96293, 32416
96294, 32768
96295, 32480
96296, 32768
96297, 32545
96298, 32768
96299, 32597
96300, 32768
96301, 32630
96302, 32768
96303, 32652
96304, 32768
96305, 32652
96306, 32768
96307, 32618
96308, 32768
96309, 32564
96310, 32768
96311, 32481
96312, 32768
96313, 32372
96314, 32768
96315, 32248
96316, 32768
96317, 32111
96318, 32768
96319, 31965
96320, 32768
96321, 31833
96322, 32768
96323, 31718
96324, 32768
96325, 31623
96326, 32768
96327, 31559
96328, 32768
96329, 31530
96330, 32768
96331, 31532
96332, 32768
96333, 31574
96334, 32768
96335, 31645
96336, 32768
96337, 31737
96338, 32768
96339, 31849
96340, 32768
96341, 31967
96342, 32768
96343, 32084
96344, 32768
96345, 32189
96346, 32768
96347, 32273
96348, 32768
96349, 32321
96350, 32768
96351, 32334
96352, 32768
96353, 32308
96354, 32768
96355, 32241
96356, 32768
96357, 32133
96358, 32768
96359, 31998
96360, 32768
96361, 31846
96362, 32768
96363, 31693
96364, 32768
96365, 31544
96366, 32768
96367, 31405
96368, 32768
96369, 31287
96370, 32768
96371, 31212
96372, 32768
96373, 31182
96374, 32768
96375, 31190
96376, 32768
96377, 31244
96378, 32768
96379, 31342
96380, 32768
96381, 31471
96382, 32768
96383, 31626
96384, 32768
96385, 31792
96386, 32768
96387, 31963
96388, 32768
96389, 32129
96390, 32768
96391, 32284
96392, 32768
96393, 32423
96394, 32768
96395, 32522
96396, 32768
96397, 32596
96398, 32768
96399, 32634
96400, 32768
96401, 32635
96402, 32768
96403, 32609
96404, 32768
96405, 32553
96406, 32768
96407, 32478
96408, 32768
96409, 32407
96410, 32768
96411, 32343
96412, 32768
96413, 32280
96414, 32768
96415, 32236
96416, 32768
96417, 32223
96418, 32768
96419, 32241
96420, 32768
96421, 32289
96422, 32768
96423, 32367
96424, 32768
96425, 32473
96426, 32768
96427, 32610
96428, 32768
96429, 32746
96430, 32768
96431, 32885
96432, 32768
96433, 33021
96434, 32768
96435, 33141
96436, 32768
96437, 33241
96438, 32768
96439, 33308
96440, 32768
96441, 33348
96442, 32768
96443, 33351
96444, 32768
96445, 33328
96446, 32768
96447, 33275
96448, 32768
96449, 33201
96450, 32768
96451, 33112
96452, 32768
96453, 33019
96454, 32768
96455, 32935
96456, 32768
96457, 32860
96458, 32768
96459, 32807
96460, 32768
96461, 32776
96462, 32768
96463, 32778
96464, 32768
96465, 32812
96466, 32768
96467, 32872
96468, 32768
96469, 32961
96470, 32768
96471, 33076
96472, 32768
96473, 33200
96474, 32768
96475, 33328
96476, 32768
96477, 33452
96478, 32768
96479, 33571
96480, 32768
96481, 33669
96482, 32768
96483, 33730
96484, 32768
96485, 33756
96486, 32768
96487, 33755
96488, 32768
96489, 33717
96490, 32768
96491, 33646
96492, 32768
96493, 33553
96494, 32768
96495, 33438
96496, 32768
96497, 33316
96498, 32768
96499, 33189
96500, 32768
96501, 33069
96502, 32768
96503, 32958
96504, 32768
96505, 32876
96506, 32768
96507, 32827
96508, 32768
96509, 32800
96510, 32768
96511, 32807
96512, 32768
96513, 34619
96514, 32768
96515, 34728
96516, 32768
96517, 34803
96518, 32768
96519, 34832
96520, 32768
96521, 34818
96522, 32768
96523, 34769
96524, 32768
96525, 34673
96526, 32768
96527, 34553
96528, 32768
96529, 34418
96530, 32768
96531, 34277
96532, 32768
96533, 34135
96534, 32768
96535, 34010
96536, 32768
96537, 33916
96538, 32768
96539, 33847
96540, 32768
96541, 33815
96542, 32768
96543, 33832
96544, 32768
96545, 33890
96546, 32768
96547, 33988
96548, 32768
96549, 34119
96550, 32768
96551, 34265
96552, 32768
96553, 34423
96554, 32768
96555, 34572
96556, 32768
96557, 34701
96558, 32768
96559, 34815
96560, 32768
96561, 34896
96562, 32768
96563, 34929
96564, 32768
96565, 34926
96566, 32768
96567, 34880
96568, 32768
96569, 34801
96570, 32768
96571, 34686
96572, 32768
96573, 34541
96574, 32768
96575, 34397
96576, 32768
96577, 34254
96578, 32768
96579, 34121
96580, 32768
96581, 34005
96582, 32768
96583, 33933
96584, 32768
96585, 33893
96586, 32768
96587, 33887
96588, 32768
96589, 33935
96590, 32768
96591, 34014
96592, 32768
96593, 34127
96594, 32768
96595, 34278
96596, 32768
96597, 34444
96598, 32768
96599, 34606
96600, 32768
96601, 34763
96602, 32768
96603, 34881
96604, 32768
96605, 34962
96606, 32768
96607, 35009
96608, 32768
96609, 35003
96610, 32768
96611, 34949
96612, 32768
96613, 34864
96614, 32768
96615, 34738
96616, 32768
96617, 34587
96618, 32768
96619, 34426
96620, 32768
96621, 34266
96622, 32768
96623, 34123
96624, 32768
96625, 34002
96626, 32768
96627, 33924
96628, 32768
96629, 33879
96630, 32768
96631, 33869
96632, 32768
96633, 33905
96634, 32768
96635, 33983
96636, 32768
96637, 34091
96638, 32768
96639, 34223
96640, 32768
96641, 34376
96642, 32768
96643, 34532
96644, 32768
96645, 34668
96646, 32768
96647, 34784
96648, 32768
96649, 34866
96650, 32768
96651, 34903
96652, 32768
96653, 34899
96654, 32768
96655, 34850
96656, 32768
96657, 34767
96658, 32768
96659, 34642
96660, 32768
96661, 34487
96662, 32768
96663, 34322
96664, 32768
96665, 34148
96666, 32768
96667, 33984
96668, 32768
96669, 33849
96670, 32768
96671, 33747
96672, 32768
96673, 33683
96674, 32768
96675, 33658
96676, 32768
96677, 33679
96678, 32768
96679, 33741
96680, 32768
96681, 33843
96682, 32768
96683, 33968
96684, 32768
96685, 34096
96686, 32768
96687, 34234
96688, 32768
96689, 34360
96690, 32768
96691, 34465
96692, 32768
96693, 34536
96694, 32768
96695, 34576
96696, 32768
96697, 34570
96698, 32768
96699, 34524
96700, 32768
96701, 34430
96702, 32768
96703, 34301
96704, 32768
96705, 34150
96706, 32768
96707, 33984
96708, 32768
96709, 33813
96710, 32768
96711, 33655
96712, 32768
96713, 33506
96714, 32768
96715, 33382
96716, 32768
96717, 33302
96718, 32768
96719, 33260
96720, 32768
96721, 33264
96722, 32768
96723, 33310
96724, 32768
96725, 33389
96726, 32768
96727, 33505
96728, 32768
96729, 33644
96730, 32768
96731, 33774
96732, 32768
96733, 33902
96734, 32768
96735, 34020
96736, 32768
96737, 34111
96738, 32768
96739, 34158
96740, 32768
96741, 34167
96742, 32768
96743, 34138
96744, 32768
96745, 34056
96746, 32768
96747, 33947
96748, 32768
96749, 33810
96750, 32768
96751, 33649
96752, 32768
96753, 33487
96754, 32768
96755, 33326
96756, 32768
96757, 33171
96758, 32768
96759, 33050
96760, 32768
96761, 32972
96762, 32768
96763, 32931
96764, 32768
96765, 32941
96766, 32768
96767, 32997
96768, 32768
96769, 35667
96770, 32768
96771, 35737
96772, 32768
96773, 35776
96774, 32768
96775, 35773
96776, 32768
96777, 35724
96778, 32768
96779, 35632
96780, 32768
96781, 35505
96782, 32768
96783, 35359
96784, 32768
96785, 35193
96786, 32768
96787, 35021
96788, 32768
96789, 34859
96790, 32768
96791, 34715
96792, 32768
96793, 34595
96794, 32768
96795, 34523
96796, 32768
96797, 34485
96798, 32768
96799, 34474
96800, 32768
96801, 34516
96802, 32768
96803, 34596
96804, 32768
96805, 34694
96806, 32768
96807, 34812
96808, 32768
96809, 34945
96810, 32768
96811, 35064
96812, 32768
96813, 35171
96814, 32768
96815, 35250
96816, 32768
96817, 35291
96818, 32768
96819, 35303
96820, 32768
96821, 35270
96822, 32768
96823, 35192
96824, 32768
96825, 35083
96826, 32768
96827, 34946
96828, 32768
96829, 34798
96830, 32768
96831, 34638
96832, 32768
96833, 34479
96834, 32768
96835, 34346
96836, 32768
96837, 34228
96838, 32768
96839, 34144
96840, 32768
96841, 34111
96842, 32768
96843, 34108
96844, 32768
96845, 34153
96846, 32768
96847, 34238
96848, 32768
96849, 34343
96850, 32768
96851, 34480
96852, 32768
96853, 34622
96854, 32768
96855, 34755
96856, 32768
96857, 34877
96858, 32768
96859, 34978
96860, 32768
96861, 35052
96862, 32768
96863, 35083
96864, 32768
96865, 35066
96866, 32768
96867, 35007
96868, 32768
96869, 34911
96870, 32768
96871, 34782
96872, 32768
96873, 34625
96874, 32768
96875, 34469
96876, 32768
96877, 34308
96878, 32768
96879, 34161
96880, 32768
96881, 34039
96882, 32768
96883, 33934
96884, 32768
96885, 33884
96886, 32768
96887, 33875
96888, 32768
96889, 33911
96890, 32768
96891, 34004
96892, 32768
96893, 34108
96894, 32768
96895, 34224
96896, 32768
96897, 34369
96898, 32768
96899, 34511
96900, 32768
96901, 34636
96902, 32768
96903, 34741
96904, 32768
96905, 34823
96906, 32768
96907, 34869
96908, 32768
96909, 34868
96910, 32768
96911, 34809
96912, 32768
96913, 34710
96914, 32768
96915, 34578
96916, 32768
96917, 34425
96918, 32768
96919, 34266
96920, 32768
96921, 34100
96922, 32768
96923, 33946
96924, 32768
96925, 33807
96926, 32768
96927, 33690
96928, 32768
96929, 33613
96930, 32768
96931, 33581
96932, 32768
96933, 33590
96934, 32768
96935, 33648
96936, 32768
96937, 33749
96938, 32768
96939, 33858
96940, 32768
96941, 33987
96942, 32768
96943, 34120
96944, 32768
96945, 34240
96946, 32768
96947, 34353
96948, 32768
96949, 34436
96950, 32768
96951, 34483
96952, 32768
96953, 34496
96954, 32768
96955, 34463
96956, 32768
96957, 34382
96958, 32768
96959, 34259
96960, 32768
96961, 34114
96962, 32768
96963, 33949
96964, 32768
96965, 33782
96966, 32768
96967, 33620
96968, 32768
96969, 33479
96970, 32768
96971, 33358
96972, 32768
96973, 33277
96974, 32768
96975, 33241
96976, 32768
96977, 33258
96978, 32768
96979, 33319
96980, 32768
96981, 33419
96982, 32768
96983, 33551
96984, 32768
96985, 33711
96986, 32768
96987, 33882
96988, 32768
96989, 34054
96990, 32768
96991, 34208
96992, 32768
96993, 34352
96994, 32768
96995, 34476
96996, 32768
96997, 34558
96998, 32768
96999, 34605
97000, 32768
97001, 34610
97002, 32768
97003, 34581
97004, 32768
97005, 34520
97006, 32768
97007, 34428
97008, 32768
97009, 34327
97010, 32768
97011, 34222
97012, 32768
97013, 34116
97014, 32768
97015, 34032
97016, 32768
97017, 33974
97018, 32768
97019, 33953
97020, 32768
97021, 33976
97022, 32768
97023, 34037
97024, 32768
97025, 35212
97026, 32768
97027, 35423
97028, 32768
97029, 35642
97030, 32768
97031, 35851
97032, 32768
97033, 36040
97034, 32768
97035, 36193
97036, 32768
97037, 36299
97038, 32768
97039, 36350
97040, 32768
97041, 36345
97042, 32768
97043, 36285
97044, 32768
97045, 36192
97046, 32768
97047, 36060
97048, 32768
97049, 35879
97050, 32768
97051, 35690
97052, 32768
97053, 35502
97054, 32768
97055, 35322
97056, 32768
97057, 35168
97058, 32768
97059, 35045
97060, 32768
97061, 34967
97062, 32768
97063, 34931
97064, 32768
97065, 34940
97066, 32768
97067, 35004
97068, 32768
97069, 35097
97070, 32768
97071, 35226
97072, 32768
97073, 35373
97074, 32768
97075, 35511
97076, 32768
97077, 35648
97078, 32768
97079, 35756
97080, 32768
97081, 35822
97082, 32768
97083, 35851
97084, 32768
97085, 35826
97086, 32768
97087, 35749
97088, 32768
97089, 35623
97090, 32768
97091, 35448
97092, 32768
97093, 35239
97094, 32768
97095, 35016
97096, 32768
97097, 34779
97098, 32768
97099, 34550
97100, 32768
97101, 34338
97102, 32768
97103, 34159
97104, 32768
97105, 34018
97106, 32768
97107, 33936
97108, 32768
97109, 33904
97110, 32768
97111, 33927
97112, 32768
97113, 34010
97114, 32768
97115, 34123
97116, 32768
97117, 34264
97118, 32768
97119, 34422
97120, 32768
97121, 34592
97122, 32768
97123, 34752
97124, 32768
97125, 34879
97126, 32768
97127, 34967
97128, 32768
97129, 35028
97130, 32768
97131, 35028
97132, 32768
97133, 34993
97134, 32768
97135, 34911
97136, 32768
97137, 34787
97138, 32768
97139, 34640
97140, 32768
97141, 34470
97142, 32768
97143, 34290
97144, 32768
97145, 34117
97146, 32768
97147, 33968
97148, 32768
97149, 33843
97150, 32768
97151, 33775
97152, 32768
97153, 33742
97154, 32768
97155, 33764
97156, 32768
97157, 33847
97158, 32768
97159, 33961
97160, 32768
97161, 34120
97162, 32768
97163, 34309
97164, 32768
97165, 34506
97166, 32768
97167, 34700
97168, 32768
97169, 34875
97170, 32768
97171, 35017
97172, 32768
97173, 35113
97174, 32768
97175, 35168
97176, 32768
97177, 35182
97178, 32768
97179, 35147
97180, 32768
97181, 35070
97182, 32768
97183, 34951
97184, 32768
97185, 34806
97186, 32768
97187, 34635
97188, 32768
97189, 34456
97190, 32768
97191, 34298
97192, 32768
97193, 34161
97194, 32768
97195, 34060
97196, 32768
97197, 33993
97198, 32768
97199, 33969
97200, 32768
97201, 34006
97202, 32768
97203, 34077
97204, 32768
97205, 34200
97206, 32768
97207, 34366
97208, 32768
97209, 34548
97210, 32768
97211, 34744
97212, 32768
97213, 34941
97214, 32768
97215, 35105
97216, 32768
97217, 35238
97218, 32768
97219, 35335
97220, 32768
97221, 35383
97222, 32768
97223, 35378
97224, 32768
97225, 35317
97226, 32768
97227, 35220
97228, 32768
97229, 35083
97230, 32768
97231, 34909
97232, 32768
97233, 34724
97234, 32768
97235, 34540
97236, 32768
97237, 34356
97238, 32768
97239, 34207
97240, 32768
97241, 34093
97242, 32768
97243, 34019
97244, 32768
97245, 34000
97246, 32768
97247, 34044
97248, 32768
97249, 34115
97250, 32768
97251, 34230
97252, 32768
97253, 34380
97254, 32768
97255, 34536
97256, 32768
97257, 34709
97258, 32768
97259, 34866
97260, 32768
97261, 35003
97262, 32768
97263, 35108
97264, 32768
97265, 35169
97266, 32768
97267, 35170
97268, 32768
97269, 35127
97270, 32768
97271, 35049
97272, 32768
97273, 34914
97274, 32768
97275, 34746
97276, 32768
97277, 34563
97278, 32768
97279, 34367
97280, 32768
97281, 34163
97282, 32768
97283, 34169
97284, 32768
97285, 34140
97286, 32768
97287, 34077
97288, 32768
97289, 33983
97290, 32768
97291, 33878
97292, 32768
97293, 33764
97294, 32768
97295, 33646
97296, 32768
97297, 33521
97298, 32768
97299, 33406
97300, 32768
97301, 33308
97302, 32768
97303, 33233
97304, 32768
97305, 33195
97306, 32768
97307, 33189
97308, 32768
97309, 33227
97310, 32768
97311, 33283
97312, 32768
97313, 33363
97314, 32768
97315, 33467
97316, 32768
97317, 33581
97318, 32768
97319, 33693
97320, 32768
97321, 33811
97322, 32768
97323, 33920
97324, 32768
97325, 34005
97326, 32768
97327, 34070
97328, 32768
97329, 34102
97330, 32768
97331, 34102
97332, 32768
97333, 34056
97334, 32768
97335, 33981
97336, 32768
97337, 33902
97338, 32768
97339, 33790
97340, 32768
97341, 33671
97342, 32768
97343, 33543
97344, 32768
97345, 33412
97346, 32768
97347, 33305
97348, 32768
97349, 33216
97350, 32768
97351, 33150
97352, 32768
97353, 33122
97354, 32768
97355, 33123
97356, 32768
97357, 33165
97358, 32768
97359, 33240
97360, 32768
97361, 33334
97362, 32768
97363, 33446
97364, 32768
97365, 33572
97366, 32768
97367, 33704
97368, 32768
97369, 33825
97370, 32768
97371, 33930
97372, 32768
97373, 34019
97374, 32768
97375, 34075
97376, 32768
97377, 34088
97378, 32768
97379, 34071
97380, 32768
97381, 34022
97382, 32768
97383, 33944
97384, 32768
97385, 33846
97386, 32768
97387, 33734
97388, 32768
97389, 33606
97390, 32768
97391, 33478
97392, 32768
97393, 33359
97394, 32768
97395, 33258
97396, 32768
97397, 33191
97398, 32768
97399, 33145
97400, 32768
97401, 33131
97402, 32768
97403, 33161
97404, 32768
97405, 33220
97406, 32768
97407, 33308
97408, 32768
97409, 33420
97410, 32768
97411, 33542
97412, 32768
97413, 33682
97414, 32768
97415, 33814
97416, 32768
97417, 33929
97418, 32768
97419, 34029
97420, 32768
97421, 34103
97422, 32768
97423, 34152
97424, 32768
97425, 34165
97426, 32768
97427, 34127
97428, 32768
97429, 34079
97430, 32768
97431, 33996
97432, 32768
97433, 33883
97434, 32768
97435, 33762
97436, 32768
97437, 33640
97438, 32768
97439, 33509
97440, 32768
97441, 33399
97442, 32768
97443, 33306
97444, 32768
97445, 33238
97446, 32768
97447, 33205
97448, 32768
97449, 33207
97450, 32768
97451, 33245
97452, 32768
97453, 33314
97454, 32768
97455, 33415
97456, 32768
97457, 33545
97458, 32768
97459, 33688
97460, 32768
97461, 33847
97462, 32768
97463, 33992
97464, 32768
97465, 34108
97466, 32768
97467, 34214
97468, 32768
97469, 34282
97470, 32768
97471, 34313
97472, 32768
97473, 34311
97474, 32768
97475, 34272
97476, 32768
97477, 34202
97478, 32768
97479, 34103
97480, 32768
97481, 33980
97482, 32768
97483, 33842
97484, 32768
97485, 33709
97486, 32768
97487, 33580
97488, 32768
97489, 33472
97490, 32768
97491, 33396
97492, 32768
97493, 33356
97494, 32768
97495, 33354
97496, 32768
97497, 33375
97498, 32768
97499, 33434
97500, 32768
97501, 33532
97502, 32768
97503, 33659
97504, 32768
97505, 33805
97506, 32768
97507, 33961
97508, 32768
97509, 34110
97510, 32768
97511, 34249
97512, 32768
97513, 34372
97514, 32768
97515, 34463
97516, 32768
97517, 34520
97518, 32768
97519, 34549
97520, 32768
97521, 34545
97522, 32768
